ID,Title,Attachments,Automation Candidate,Automation Type,Created By,Created On,Estimate,Expected Result,Forecast,Goals,Is Automated,Labels,Mission,Preconditions,Priority,References,Section,Section Depth,Section Description,Section Hierarchy,Steps,Steps,Steps (Additional Info),Steps (Expected Result),Steps (References),Steps (Shared step ID),Steps (Step),Suite,Suite ID,Type,Updated By,Updated On,is_converted
,TC-HU11-CA05-01 - Antes de la hora de inicio el sistema bloquea el check-in,,,None,,,,"El sistema bloquea el check-in y muestra el mensaje «Aún no puede registrar ingreso. La reunión inicia a las HH:mm.», sin cambiar el estado de la reserva.",,,No,"Negativo, Sprint 4",,El Recepcionista esta autenticado (recepcion@swgec.ec).; Existe una reserva confirmada cuya hora de inicio aún no ha llegado.,High,CA-HU11-05,CA-HU11-05: Check-in solo dentro del rango horario de la reserva,2,"Dado que la hora actual es anterior a la hora de inicio de una reserva, cuando intento registrar el check-in, entonces el sistema bloquea la acción con el mensaje «Aún no puede registrar ingreso. La reunión inicia a las HH:mm.», la reserva permanece sin cambios y tampoco permite registrar la salida mientras no exista un check-in.",Test Cases > HU11 - Check-in y Check-out > CA-HU11-05: Check-in solo dentro del rango horario de la reserva,"1. Iniciar sesión como Recepcionista (recepcion@swgec.ec) y abrir «Buscar por Correo».
2. Buscar una reserva del cliente (cliente@swgec.ec) cuya hora de inicio todavía no ha llegado.
3. Presionar «Registrar Ingreso» antes de la hora de inicio.",,,"El sistema bloquea el check-in y muestra el mensaje «Aún no puede registrar ingreso. La reunión inicia a las HH:mm.», sin cambiar el estado de la reserva.",,,,Master,,Functional,,,0
,TC-HU11-CA05-02 - Sin check-in previo no se permite registrar la salida,,,None,,,,"El sistema rechaza el check-out indicando que la reserva no tiene check-in previo, y la reserva permanece sin cambios.",,,No,"Negativo, Sprint 4",,El Recepcionista esta autenticado (recepcion@swgec.ec).; Existe una reserva confirmada sin check-in registrado.,Medium,CA-HU11-05,CA-HU11-05: Check-in solo dentro del rango horario de la reserva,2,"Dado que la hora actual es anterior a la hora de inicio de una reserva, cuando intento registrar el check-in, entonces el sistema bloquea la acción con el mensaje «Aún no puede registrar ingreso. La reunión inicia a las HH:mm.», la reserva permanece sin cambios y tampoco permite registrar la salida mientras no exista un check-in.",Test Cases > HU11 - Check-in y Check-out > CA-HU11-05: Check-in solo dentro del rango horario de la reserva,"1. Iniciar sesión como Recepcionista (recepcion@swgec.ec) y abrir «Vista del Día».
2. Seleccionar una reserva confirmada que no tenga check-in registrado.
3. Intentar registrar la salida de esa reserva.",,,"El sistema rechaza el check-out indicando que la reserva no tiene check-in previo, y la reserva permanece sin cambios.",,,,Master,,Functional,,,0
,TC-HU11-CA06-01 - Antes de la hora de fin el sistema bloquea el check-out,,,None,,,,"El sistema bloquea el check-out y muestra el mensaje «Aún no puede registrar salida. La reunión termina a las HH:mm.»; la reserva se mantiene En uso.",,,No,"Negativo, Sprint 4",,El Recepcionista esta autenticado (recepcion@swgec.ec).; Existe una reserva En uso cuya hora de fin aún no ha llegado.,High,CA-HU11-06,CA-HU11-06: Check-out solo cuando termina el rango horario,2,"Dado que una reserva se encuentra En uso y la hora actual es anterior a la hora de fin, cuando intento registrar el check-out, entonces el sistema bloquea la acción con el mensaje «Aún no puede registrar salida. La reunión termina a las HH:mm.» y la reserva se mantiene En uso, de modo que el check-in y el check-out nunca comparten la misma lógica.",Test Cases > HU11 - Check-in y Check-out > CA-HU11-06: Check-out solo cuando termina el rango horario,"1. Iniciar sesión como Recepcionista (recepcion@swgec.ec) y abrir «Vista del Día».
2. Seleccionar una sala En uso cuya reserva aún no llega a su hora de fin.
3. Presionar «Registrar Salida» antes de la hora de fin.",,,"El sistema bloquea el check-out y muestra el mensaje «Aún no puede registrar salida. La reunión termina a las HH:mm.»; la reserva se mantiene En uso.",,,,Master,,Functional,,,0
,TC-HU11-CA06-02 - Al llegar la hora de fin el check-out finaliza la reunión,,,None,,,,"Al alcanzar la hora de fin, el sistema habilita el check-out, la reserva pasa a Finalizada, guarda la hora real de salida y libera la sala.",,,No,"Positivo, Sprint 4",,El Recepcionista esta autenticado (recepcion@swgec.ec).; Existe una reserva En uso cuya hora de fin ya se alcanzó.,Medium,CA-HU11-06,CA-HU11-06: Check-out solo cuando termina el rango horario,2,"Dado que una reserva se encuentra En uso y la hora actual es anterior a la hora de fin, cuando intento registrar el check-out, entonces el sistema bloquea la acción con el mensaje «Aún no puede registrar salida. La reunión termina a las HH:mm.» y la reserva se mantiene En uso, de modo que el check-in y el check-out nunca comparten la misma lógica.",Test Cases > HU11 - Check-in y Check-out > CA-HU11-06: Check-out solo cuando termina el rango horario,"1. Iniciar sesión como Recepcionista (recepcion@swgec.ec) y abrir «Vista del Día».
2. Seleccionar la sala En uso cuya reserva ya alcanzó su hora de fin.
3. Presionar «Registrar Salida» y confirmar la salida en el modal.",,,"Al alcanzar la hora de fin, el sistema habilita el check-out, la reserva pasa a Finalizada, guarda la hora real de salida y libera la sala.",,,,Master,,Functional,,,0
,TC-HU12-CA01-01 - El auto-registro público crea una cuenta con rol Cliente,,,None,,,,El sistema crea la cuenta con el rol Cliente asignado en el servidor y redirige al panel de reservas del Cliente.,,,No,"Positivo, Sprint 4",,El visitante no posee cuenta en el sistema.; El correo a registrar no existe (nuevocliente@swgec.ec).,Critical,CA-HU12-01,CA-HU12-01: Auto-registro público asigna el rol Cliente en el servidor,2,"Dado que soy un visitante sin cuenta en la aplicación, cuando completo el formulario público de registro con mis datos, entonces el sistema crea mi cuenta con el rol Cliente asignado en el servidor, sin permitir elegir ni manipular el rol desde el formulario.",Test Cases > HU12 - Registro de cuentas con modelo híbrido RBAC > CA-HU12-01: Auto-registro público asigna el rol Cliente en el servidor,"1. Abrir la pantalla pública de registro «Crear cuenta».
2. Ingresar los nombres, los apellidos, el correo nuevocliente@swgec.ec y una contraseña segura (mínimo 8 caracteres, con mayúscula, minúscula y número).
3. Presionar «Crear cuenta».
4. Iniciar sesión con la cuenta recién creada.",,,El sistema crea la cuenta con el rol Cliente asignado en el servidor y redirige al panel de reservas del Cliente.,,,,Master,,Functional,,,0
,TC-HU12-CA01-02 - El formulario público de registro no ofrece seleccionar el rol,,,None,,,,"El formulario solo solicita nombres, apellidos, correo y contraseña, sin ningún campo o control para elegir el rol de la cuenta.",,,No,"Alternativo, Sprint 4",,El sistema web esta disponible y operativo.,High,CA-HU12-01,CA-HU12-01: Auto-registro público asigna el rol Cliente en el servidor,2,"Dado que soy un visitante sin cuenta en la aplicación, cuando completo el formulario público de registro con mis datos, entonces el sistema crea mi cuenta con el rol Cliente asignado en el servidor, sin permitir elegir ni manipular el rol desde el formulario.",Test Cases > HU12 - Registro de cuentas con modelo híbrido RBAC > CA-HU12-01: Auto-registro público asigna el rol Cliente en el servidor,"1. Abrir la pantalla pública de registro «Crear cuenta».
2. Revisar los campos del formulario.",,,"El formulario solo solicita nombres, apellidos, correo y contraseña, sin ningún campo o control para elegir el rol de la cuenta.",,,,Master,,Functional,,,0
,TC-HU12-CA01-03 - Un intento de escalar el rol en el auto-registro es ignorado por el servidor,,,None,,,,"El servidor ignora el rol enviado y crea la cuenta como Cliente, redirigiendo al panel de reservas sin privilegios elevados.",,,No,"Negativo, Sprint 4",,El sistema web esta disponible.; El correo a registrar no existe (escalado@swgec.ec).,High,CA-HU12-01,CA-HU12-01: Auto-registro público asigna el rol Cliente en el servidor,2,"Dado que soy un visitante sin cuenta en la aplicación, cuando completo el formulario público de registro con mis datos, entonces el sistema crea mi cuenta con el rol Cliente asignado en el servidor, sin permitir elegir ni manipular el rol desde el formulario.",Test Cases > HU12 - Registro de cuentas con modelo híbrido RBAC > CA-HU12-01: Auto-registro público asigna el rol Cliente en el servidor,"1. Enviar la petición de registro público manipulando un campo de rol ADMIN o RECEPCIONISTA con las herramientas del navegador.
2. Completar el registro con el correo escalado@swgec.ec.
3. Iniciar sesión con esa cuenta y revisar el panel al que se accede.",,,"El servidor ignora el rol enviado y crea la cuenta como Cliente, redirigiendo al panel de reservas sin privilegios elevados.",,,,Master,,Functional,,,0
,TC-HU12-CA02-01 - El administrador emite una invitación para Recepcionista con enlace de un solo uso,,,None,,,,"El sistema genera una invitación segura con un enlace de un solo uso y tiempo de expiración, y la muestra en el listado de invitaciones.",,,No,"Positivo, Sprint 4",,El Administrador esta autenticado (admin@swgec.ec).; El correo del invitado no existe (recepcion2@swgec.ec).,Critical,CA-HU12-02,CA-HU12-02: Emisión de invitación segura de un solo uso con expiración,2,"Dado que soy un administrador activo y necesito crear una cuenta interna, cuando emito una invitación seleccionando el rol Recepcionista o Administrador, entonces el sistema genera una invitación segura, de un solo uso y con tiempo de expiración, y registra quién la creó y cuándo.",Test Cases > HU12 - Registro de cuentas con modelo híbrido RBAC > CA-HU12-02: Emisión de invitación segura de un solo uso con expiración,"1. Iniciar sesión como Administrador (admin@swgec.ec) y abrir la sección «Invitaciones».
2. Presionar «+ Nueva Invitación».
3. Seleccionar el rol RECEPCIONISTA, ingresar el correo recepcion2@swgec.ec y la validez en horas.
4. Presionar «Generar invitación».",,,"El sistema genera una invitación segura con un enlace de un solo uso y tiempo de expiración, y la muestra en el listado de invitaciones.",,,,Master,,Functional,,,0
,TC-HU12-CA02-02 - La invitación registra quién la creó y su fecha de creación,,,None,,,,"El listado muestra la invitación con su rol, correo, estado pendiente, fecha de expiración y el administrador que la creó.",,,No,"Alternativo, Sprint 4",,El Administrador esta autenticado (admin@swgec.ec).; Se ha emitido al menos una invitación.,Medium,CA-HU12-02,CA-HU12-02: Emisión de invitación segura de un solo uso con expiración,2,"Dado que soy un administrador activo y necesito crear una cuenta interna, cuando emito una invitación seleccionando el rol Recepcionista o Administrador, entonces el sistema genera una invitación segura, de un solo uso y con tiempo de expiración, y registra quién la creó y cuándo.",Test Cases > HU12 - Registro de cuentas con modelo híbrido RBAC > CA-HU12-02: Emisión de invitación segura de un solo uso con expiración,"1. Iniciar sesión como Administrador (admin@swgec.ec) y abrir «Invitaciones».
2. Revisar la fila de la invitación recién creada en la tabla.",,,"El listado muestra la invitación con su rol, correo, estado pendiente, fecha de expiración y el administrador que la creó.",,,,Master,,Functional,,,0
,TC-HU12-CA02-03 - No se permite emitir una invitación con rol Cliente,,,None,,,,"El selector solo ofrece los roles RECEPCIONISTA y ADMIN, sin opción CLIENTE, y el sistema rechaza cualquier invitación con rol Cliente.",,,No,"Negativo, Sprint 4",,El Administrador esta autenticado (admin@swgec.ec).,High,CA-HU12-02,CA-HU12-02: Emisión de invitación segura de un solo uso con expiración,2,"Dado que soy un administrador activo y necesito crear una cuenta interna, cuando emito una invitación seleccionando el rol Recepcionista o Administrador, entonces el sistema genera una invitación segura, de un solo uso y con tiempo de expiración, y registra quién la creó y cuándo.",Test Cases > HU12 - Registro de cuentas con modelo híbrido RBAC > CA-HU12-02: Emisión de invitación segura de un solo uso con expiración,"1. Iniciar sesión como Administrador (admin@swgec.ec) y abrir «Invitaciones».
2. Presionar «+ Nueva Invitación» y abrir el desplegable «Rol de la cuenta».",,,"El selector solo ofrece los roles RECEPCIONISTA y ADMIN, sin opción CLIENTE, y el sistema rechaza cualquier invitación con rol Cliente.",,,,Master,,Functional,,,0
,TC-HU12-CA03-01 - Completar una invitación vigente crea la cuenta con el rol de la invitación,,,None,,,,El sistema crea la cuenta con el rol definido en la invitación (Recepcionista) y permite iniciar sesión en el panel correspondiente.,,,No,"Positivo, Sprint 4",,Existe una invitación válida y vigente para el rol Recepcionista.; El correo de la invitación no tiene cuenta (recepcion2@swgec.ec).,Critical,CA-HU12-03,CA-HU12-03: Registro por invitación crea la cuenta con el rol definido,2,"Dado que recibo un enlace de invitación válido y vigente, cuando completo mi registro a través de ese enlace, entonces el sistema crea mi cuenta con el rol definido en la invitación y la marca como utilizada, impidiendo que se reutilice o que se use después de haber expirado.",Test Cases > HU12 - Registro de cuentas con modelo híbrido RBAC > CA-HU12-03: Registro por invitación crea la cuenta con el rol definido,"1. Abrir el enlace de invitación válido recibido.
2. Ingresar el nombre y una contraseña en el formulario.
3. Presionar «Activar cuenta».
4. Iniciar sesión con el correo de la invitación (recepcion2@swgec.ec).",,,El sistema crea la cuenta con el rol definido en la invitación (Recepcionista) y permite iniciar sesión en el panel correspondiente.,,,,Master,,Functional,,,0
,TC-HU12-CA03-02 - Un enlace de invitación ya utilizado no puede reutilizarse,,,None,,,,"El sistema impide reutilizar la invitación e indica que ya no es válida (usada, revocada o expirada).",,,No,"Negativo, Sprint 4",,Existe una invitación que ya fue utilizada para crear una cuenta.,High,CA-HU12-03,CA-HU12-03: Registro por invitación crea la cuenta con el rol definido,2,"Dado que recibo un enlace de invitación válido y vigente, cuando completo mi registro a través de ese enlace, entonces el sistema crea mi cuenta con el rol definido en la invitación y la marca como utilizada, impidiendo que se reutilice o que se use después de haber expirado.",Test Cases > HU12 - Registro de cuentas con modelo híbrido RBAC > CA-HU12-03: Registro por invitación crea la cuenta con el rol definido,"1. Abrir nuevamente el enlace de la invitación ya utilizada.
2. Intentar completar el registro presionando «Activar cuenta».",,,"El sistema impide reutilizar la invitación e indica que ya no es válida (usada, revocada o expirada).",,,,Master,,Functional,,,0
,TC-HU12-CA03-03 - Un enlace de invitación expirado no permite completar el registro,,,None,,,,El sistema rechaza el registro indicando que la invitación ya no es válida por haber expirado y no crea la cuenta.,,,No,"Negativo, Sprint 4",,Existe una invitación cuya fecha de expiración ya pasó.,Medium,CA-HU12-03,CA-HU12-03: Registro por invitación crea la cuenta con el rol definido,2,"Dado que recibo un enlace de invitación válido y vigente, cuando completo mi registro a través de ese enlace, entonces el sistema crea mi cuenta con el rol definido en la invitación y la marca como utilizada, impidiendo que se reutilice o que se use después de haber expirado.",Test Cases > HU12 - Registro de cuentas con modelo híbrido RBAC > CA-HU12-03: Registro por invitación crea la cuenta con el rol definido,"1. Abrir el enlace de una invitación cuya fecha de expiración ya pasó.
2. Intentar completar el registro con nombre y contraseña.",,,El sistema rechaza el registro indicando que la invitación ya no es válida por haber expirado y no crea la cuenta.,,,,Master,,Functional,,,0
,TC-HU12-CA04-01 - Nombres con números o caracteres especiales son rechazados,,,None,,,,"El sistema rechaza el registro e indica que el nombre solo puede contener letras, sin crear la cuenta.",,,No,"Negativo, Sprint 4",,El sistema web esta disponible.; El visitante se encuentra en el formulario público de registro.,Medium,CA-HU12-04,CA-HU12-04: Validación de datos del registro de cliente,2,"Dado que completo el formulario público de registro, cuando ingreso nombres o apellidos con números o caracteres especiales, o una contraseña que no cumple los requisitos de seguridad, entonces el sistema rechaza el registro y solicita corregir los datos.",Test Cases > HU12 - Registro de cuentas con modelo híbrido RBAC > CA-HU12-04: Validación de datos del registro de cliente,"1. Abrir la pantalla pública de registro «Crear cuenta».
2. Ingresar en Nombres un valor con números o caracteres especiales (por ejemplo Juan123 o Juan@).
3. Completar apellidos, correo y una contraseña segura.
4. Presionar «Crear cuenta».",,,"El sistema rechaza el registro e indica que el nombre solo puede contener letras, sin crear la cuenta.",,,,Master,,Functional,,,0
,TC-HU12-CA04-02 - Contraseña que no cumple los requisitos de seguridad es rechazada,,,None,,,,"El sistema rechaza el registro e indica que la contraseña debe tener mínimo 8 caracteres, con mayúscula, minúscula y número.",,,No,"Negativo, Sprint 4",,El sistema web esta disponible.; El visitante se encuentra en el formulario público de registro.,Medium,CA-HU12-04,CA-HU12-04: Validación de datos del registro de cliente,2,"Dado que completo el formulario público de registro, cuando ingreso nombres o apellidos con números o caracteres especiales, o una contraseña que no cumple los requisitos de seguridad, entonces el sistema rechaza el registro y solicita corregir los datos.",Test Cases > HU12 - Registro de cuentas con modelo híbrido RBAC > CA-HU12-04: Validación de datos del registro de cliente,"1. Abrir la pantalla pública de registro «Crear cuenta».
2. Ingresar nombres y apellidos válidos y un correo válido.
3. Ingresar una contraseña débil (por ejemplo abc123, sin mayúscula y de menos de 8 caracteres).
4. Presionar «Crear cuenta».",,,"El sistema rechaza el registro e indica que la contraseña debe tener mínimo 8 caracteres, con mayúscula, minúscula y número.",,,,Master,,Functional,,,0
,TC-HU12-CA04-03 - Registro con nombres apellidos y contraseña segura válidos es aceptado,,,None,,,,"El sistema acepta los datos, crea la cuenta con rol Cliente y permite iniciar sesión.",,,No,"Positivo, Sprint 4",,El sistema web esta disponible.; El correo a registrar no existe (nuevocliente2@swgec.ec).,High,CA-HU12-04,CA-HU12-04: Validación de datos del registro de cliente,2,"Dado que completo el formulario público de registro, cuando ingreso nombres o apellidos con números o caracteres especiales, o una contraseña que no cumple los requisitos de seguridad, entonces el sistema rechaza el registro y solicita corregir los datos.",Test Cases > HU12 - Registro de cuentas con modelo híbrido RBAC > CA-HU12-04: Validación de datos del registro de cliente,"1. Abrir la pantalla pública de registro «Crear cuenta».
2. Ingresar nombres y apellidos solo con letras (por ejemplo María José y Pérez López).
3. Ingresar el correo nuevocliente2@swgec.ec y una contraseña segura (por ejemplo Coworking2026).
4. Presionar «Crear cuenta».",,,"El sistema acepta los datos, crea la cuenta con rol Cliente y permite iniciar sesión.",,,,Master,,Functional,,,0
